n,p,k,temperature,humidity,ph,rainfall,label,label_enc
0.060000486,0.514285714,0.06,0.312344959,0.118902061,0.354362858,0.255520168,beans,9
0.006666721,0.407142857,0.09,0.182733465,0.048017409,0.327052168,0.338812035,beans,9
0.220001782,0.385714286,0.085,0.38197491,0.085565764,0.379800729,0.296645146,beans,9
0.153334575,0.385714286,0.07,0.363818169,0.123812842,0.365034394,0.314829028,beans,9
0.040000324,0.407142857,0.085,0.323591138,0.044721895,0.360686875,0.291735424,beans,9
0.166668016,0.414285714,0.075,0.192424824,0.080334249,0.310752977,0.227678714,beans,9
0.046667045,0.528571429,0.09,0.298875934,0.063329037,0.360307258,0.231450584,beans,9
0.053333765,0.478571429,0.06,0.324776755,0.064081489,0.343168088,0.209203109,beans,9
0.180001458,0.421428571,0.05,0.313369859,0.123451583,0.312607956,0.336800201,beans,9
0.186668178,0.435714286,0.09,0.351495943,0.116590694,0.387445997,0.292344492,beans,9
0.213335061,0.371428571,0.065,0.185577879,0.110779022,0.340677334,0.258628811,beans,9
0.180001458,0.364285714,0.085,0.306671967,0.075150293,0.362074045,0.261817363,beans,9
0.113334251,0.514285714,0.095,0.330198382,0.054510613,0.3209325,0.26276987,beans,9
0,0.428571429,0.05,0.404625598,0.10455484,0.332903678,0.229382085,beans,9
0.086667369,0.478571429,0.08,0.428386778,0.078962878,0.360236433,0.139261545,beans,9
0.226668502,0.392857143,0.09,0.312400463,0.12494017,0.335052765,0.240042348,beans,9
0.060000486,0.535714286,0.07,0.358858153,0.05030455,0.379562237,0.303508432,beans,9
0.073333927,0.478571429,0.075,0.295716769,0.124431306,0.380450449,0.273702445,beans,9
0.020000162,0.442857143,0.095,0.226005256,0.065899707,0.313533685,0.248259343,beans,9
0.233335223,0.457142857,0.09,0.220123281,0.124929894,0.322480367,0.177719304,beans,9
0.020000162,0.514285714,0.1,0.442980917,0.100736881,0.327107649,0.144170566,beans,9
0.153334575,0.407142857,0.07,0.212656663,0.072287513,0.32730514,0.236819891,beans,9
0.146667854,0.471428571,0.06,0.257862322,0.059812476,0.311732126,0.259403495,beans,9
0.20666834,0.528571429,0.1,0.397077175,0.093922907,0.37280792,0.147133028,beans,9
0.226668502,0.385714286,0.065,0.402368098,0.090171075,0.348249999,0.208671753,beans,9
0.080000648,0.414285714,0.06,0.263555206,0.059707652,0.344055155,0.33725262,beans,9
0.180001458,0.364285714,0.075,0.288459479,0.072962972,0.316925436,0.227129055,beans,9
0.046667045,0.414285714,0.095,0.390606335,0.114044094,0.366056248,0.259506728,beans,9
0.160001296,0.442857143,0.085,0.31224295,0.100781317,0.328768383,0.251635852,beans,9
0.073333927,0.471428571,0.095,0.340443735,0.098679234,0.326867405,0.34533782,beans,9
0.246668664,0.492857143,0.05,0.445041624,0.046280989,0.32306637,0.145427331,beans,9
0.166668016,0.507142857,0.095,0.179829698,0.124302953,0.320400402,0.32944032,beans,9
0.226668502,0.435714286,0.06,0.276052526,0.081884264,0.370876633,0.303477129,beans,9
0.133334413,0.457142857,0.05,0.404098206,0.099312863,0.377800344,0.258701444,beans,9
0.246668664,0.428571429,0.055,0.387305969,0.054991235,0.338830689,0.14766685,beans,9
0.120000972,0.492857143,0.05,0.444488177,0.093510843,0.342690162,0.357670072,beans,9
0.026666883,0.442857143,0.1,0.413621913,0.11779128,0.379981889,0.289681791,beans,9
0.246668664,0.364285714,0.1,0.365762086,0.062352557,0.35301452,0.307636711,beans,9
0.033333603,0.385714286,0.05,0.277820682,0.069101203,0.383733974,0.326525443,beans,9
0.073333927,0.4,0.08,0.270863807,0.10224686,0.315278623,0.329456144,beans,9
0.146667854,0.535714286,0.075,0.392106542,0.053779757,0.33665544,0.240216913,beans,9
0.080000648,0.4,0.07,0.290446456,0.115262033,0.33450409,0.160132675,beans,9
0.033333603,0.492857143,0.08,0.20510539,0.082812813,0.324547724,0.156225515,beans,9
0.180001458,0.457142857,0.085,0.251324658,0.12422223,0.377518353,0.161739819,beans,9
0.20666834,0.5,0.065,0.183630076,0.08374439,0.360705121,0.21176042,beans,9
0.240001944,0.45,0.075,0.227674197,0.110970454,0.366960036,0.193887444,beans,9
0.033333603,0.428571429,0.055,0.345631378,0.049305693,0.367320023,0.262977529,beans,9
0.213335061,0.528571429,0.05,0.416994861,0.075677447,0.342353103,0.193299362,beans,9
0.073333927,0.521428571,0.085,0.416676017,0.098977298,0.378797249,0.271998746,beans,9
0,0.357142857,0.085,0.391493407,0.073732051,0.375101094,0.351046073,beans,9
0.093334089,0.385714286,0.05,0.346283739,0.100944527,0.35368872,0.35762482,beans,9
0.193334899,0.45,0.09,0.424037473,0.058565102,0.361198404,0.282313409,beans,9
0.213335061,0.45,0.07,0.436879154,0.045783445,0.312500166,0.36595917,beans,9
0.113334251,0.421428571,0.06,0.337182013,0.124581667,0.33558837,0.302278459,beans,9
0.086667369,0.457142857,0.07,0.234513808,0.067175785,0.366878305,0.278428582,beans,9
0.093334089,0.442857143,0.085,0.414691018,0.1224342,0.329677506,0.201000474,beans,9
0.060000486,0.457142857,0.075,0.289740012,0.113205421,0.324525484,0.314271264,beans,9
0.133334413,0.485714286,0.085,0.19938253,0.094173722,0.384359277,0.316919483,beans,9
0.266668826,0.521428571,0.075,0.286412975,0.076701427,0.336604982,0.1896274,beans,9
0.180001458,0.478571429,0.09,0.306958493,0.087968069,0.382123305,0.148765621,beans,9
0.093334089,0.442857143,0.05,0.296864136,0.121489424,0.339844225,0.339475636,beans,9
0.046667045,0.364285714,0.065,0.262301532,0.117477788,0.341135856,0.17946323,beans,9
0.180001458,0.428571429,0.065,0.311963577,0.10456955,0.325065211,0.172425093,beans,9
0.20000162,0.414285714,0.055,0.408589532,0.089198319,0.314315061,0.241431275,beans,9
0.246668664,0.464285714,0.1,0.301497711,0.124067415,0.359957954,0.199536189,beans,9
0.180001458,0.414285714,0.07,0.334748252,0.080845827,0.319959773,0.324017642,beans,9
0.146667854,0.392857143,0.095,0.27525881,0.069862854,0.330606618,0.250703042,beans,9
0.373336357,0.528571429,0.05,0.571129004,0.570846323,0.614241361,0.168692878,blackgram,10
0.166668016,0.407142857,0.08,0.495101119,0.628476042,0.549785027,0.156682695,blackgram,10
0.280002268,0.4,0.085,0.482339894,0.560220417,0.608661333,0.16448969,blackgram,10
0.280002268,0.485714286,0.1,0.696983965,0.617641887,0.466090088,0.172100437,blackgram,10
0.293335709,0.378571429,0.065,0.531098866,0.59262131,0.514694313,0.170223739,blackgram,10
0.333336033,0.357142857,0.055,0.552611981,0.595763162,0.633977609,0.144296,blackgram,10
0.233335223,0.478571429,0.08,0.696967463,0.583545564,0.658855908,0.155933051,blackgram,10
0.20000162,0.421428571,0.075,0.692215094,0.55185243,0.477234494,0.158889743,blackgram,10
0.180001458,0.421428571,0.08,0.663956469,0.634821433,0.628124314,0.173204996,blackgram,10
0.333336033,0.492857143,0.06,0.505224854,0.572732413,0.472147543,0.173655604,blackgram,10
0.260002106,0.485714286,0.095,0.465356501,0.547322541,0.578399863,0.1620927,blackgram,10
0.380003078,0.442857143,0.1,0.650280319,0.610683059,0.629300006,0.150114666,blackgram,10
0.346669474,0.414285714,0.07,0.574034322,0.630596202,0.532498622,0.157643644,blackgram,10
0.366669636,0.435714286,0.085,0.610601669,0.636107487,0.659844424,0.155383712,blackgram,10
0.340002754,0.364285714,0.065,0.533626748,0.582634174,0.497913701,0.166089374,blackgram,10
0.240001944,0.435714286,0.05,0.587745673,0.642567515,0.491962637,0.156646666,blackgram,10
0.393336519,0.357142857,0.07,0.633592005,0.562808976,0.595244383,0.161294284,blackgram,10
0.333336033,0.378571429,0.09,0.524929076,0.562745148,0.636366152,0.163282272,blackgram,10
0.20000162,0.428571429,0.1,0.665206295,0.587122431,0.653426984,0.167716817,blackgram,10
0.133334413,0.407142857,0.065,0.567789028,0.591704674,0.600557869,0.143408304,blackgram,10
0.386669798,0.471428571,0.05,0.525279058,0.622016447,0.530997152,0.174068106,blackgram,10
0.166668016,0.471428571,0.095,0.543786863,0.538762677,0.572748939,0.176356904,blackgram,10
0.346669474,0.471428571,0.055,0.522979462,0.633141318,0.55535711,0.16842745,blackgram,10
0.266668826,0.414285714,0.065,0.596880734,0.622915151,0.503808533,0.14622755,blackgram,10
0.133334413,0.392857143,0.1,0.51144209,0.639562396,0.50101823,0.141585019,blackgram,10
0.320002592,0.4,0.08,0.593261377,0.55327807,0.485746218,0.152825282,blackgram,10
0.326669312,0.45,0.085,0.545805537,0.551409914,0.563315903,0.147424862,blackgram,10
0.320002592,0.407142857,0.05,0.457268297,0.610956511,0.627319884,0.153301548,blackgram,10
0.213335061,0.435714286,0.06,0.722136857,0.594974201,0.568804484,0.164260223,blackgram,10
0.140001134,0.414285714,0.085,0.449845731,0.623674949,0.521692165,0.175599047,blackgram,10
0.133334413,0.478571429,0.07,0.653847827,0.58425209,0.605324056,0.153311425,blackgram,10
0.166668016,0.428571429,0.08,0.692193481,0.633751943,0.524932477,0.161987705,blackgram,10
0.273335547,0.521428571,0.08,0.452643588,0.537886047,0.47844462,0.166151363,blackgram,10
0.353336195,0.442857143,0.06,0.634504927,0.638723185,0.589738767,0.142285419,blackgram,10
0.260002106,0.392857143,0.08,0.72079697,0.575515776,0.5393533,0.150543259,blackgram,10
0.166668016,0.507142857,0.06,0.633516234,0.634252692,0.581057473,0.14440685,blackgram,10
0.140001134,0.521428571,0.07,0.506912859,0.612381845,0.531128837,0.163524423,blackgram,10
0.380003078,0.392857143,0.06,0.481371935,0.625504265,0.622028859,0.172989565,blackgram,10
0.373336357,0.5,0.05,0.590955882,0.534293806,0.567236078,0.154708208,blackgram,10
0.326669312,0.478571429,0.05,0.62846835,0.62492601,0.564861785,0.176240382,blackgram,10
0.160001296,0.535714286,0.07,0.576506811,0.639503812,0.51370382,0.152915917,blackgram,10
0.326669312,0.507142857,0.065,0.503928806,0.623364383,0.604770589,0.139752747,blackgram,10
0.186668178,0.45,0.07,0.713627288,0.54969756,0.652338088,0.170063129,blackgram,10
0.366669636,0.521428571,0.08,0.679224121,0.567787753,0.481799827,0.147620464,blackgram,10
0.333336033,0.421428571,0.1,0.553335872,0.572865976,0.502258964,0.164547694,blackgram,10
0.226668502,0.535714286,0.07,0.626669147,0.569180843,0.469099051,0.167659997,blackgram,10
0.133334413,0.45,0.09,0.462348102,0.57965379,0.653555054,0.146628708,blackgram,10
0.366669636,0.442857143,0.055,0.70628679,0.646597925,0.480840432,0.164590465,blackgram,10
0.153334575,0.464285714,0.05,0.71257716,0.569841061,0.606324394,0.139622303,blackgram,10
0.353336195,0.492857143,0.05,0.569753293,0.591189875,0.623970999,0.16942078,blackgram,10
0.173334737,0.442857143,0.055,0.560699063,0.625744073,0.570958428,0.158412019,blackgram,10
0.220001782,0.535714286,0.085,0.545851286,0.600222015,0.480411644,0.164121191,blackgram,10
0.246668664,0.528571429,0.07,0.517480713,0.64256452,0.565940734,0.162403609,blackgram,10
0.220001782,0.5,0.08,0.669616955,0.637792722,0.495448688,0.144398258,blackgram,10
0.146667854,0.357142857,0.075,0.694669989,0.649716117,0.609420187,0.141511528,blackgram,10
0.133334413,0.45,0.06,0.588665629,0.534894028,0.478040552,0.16828467,blackgram,10
0.286668988,0.45,0.075,0.573720176,0.605566654,0.620918633,0.162480062,blackgram,10
0.293335709,0.507142857,0.085,0.509760351,0.626986932,0.664125849,0.161158898,blackgram,10
0.226668502,0.392857143,0.055,0.622907226,0.583102418,0.593717261,0.148335584,blackgram,10
0.140001134,0.478571429,0.06,0.627433949,0.610014816,0.633835229,0.142899075,blackgram,10
0.166668016,0.45,0.07,0.568790918,0.583162909,0.560421174,0.157508239,blackgram,10
0.273335547,0.407142857,0.05,0.568353429,0.581928603,0.599380931,0.151845574,blackgram,10
0.186668178,0.428571429,0.09,0.540786675,0.555561404,0.606565871,0.174656699,blackgram,10
0.233335223,0.421428571,0.05,0.543207278,0.574775804,0.465821929,0.16270427,blackgram,10
0.346669474,0.378571429,0.055,0.603103085,0.546887804,0.569594208,0.167371661,blackgram,10
0.386669798,0.5,0.1,0.454230052,0.549472655,0.584267763,0.16047301,blackgram,10
0.226668502,0.435714286,0.07,0.667499982,0.535645333,0.634786153,0.172635203,blackgram,10
0.346669474,0.464285714,0.055,0.686803698,0.610562227,0.626725883,0.157124193,blackgram,10
0.153334575,0.371428571,0.07,0.663887561,0.626820212,0.582589629,0.172528124,blackgram,10
0.280002268,0.378571429,0.1,0.515122168,0.567359464,0.467917613,0.162533917,blackgram,10
0.246668664,0.407142857,0.06,0.466112387,0.64834607,0.562412486,0.17560966,blackgram,10
0.293335709,0.5,0.085,0.58629113,0.58191368,0.632907472,0.166967753,blackgram,10
0.140001134,0.535714286,0.075,0.535805086,0.63000233,0.598120539,0.14953201,blackgram,10
0.373336357,0.507142857,0.055,0.537629326,0.547406562,0.623357357,0.146922517,blackgram,10
0.193334899,0.507142857,0.05,0.54506787,0.582543649,0.547538118,0.163112677,blackgram,10
0.286668988,0.4,0.075,0.498903279,0.552353369,0.51311476,0.147477963,blackgram,10
0.366669636,0.392857143,0.05,0.662727261,0.635940306,0.568911202,0.148987844,blackgram,10
0.293335709,0.414285714,0.05,0.486502983,0.586151926,0.596263679,0.14734429,blackgram,10
0.193334899,0.442857143,0.08,0.579627661,0.573047764,0.484666762,0.146219866,blackgram,10
0.313335871,0.414285714,0.055,0.514610639,0.616399738,0.4909724,0.170253182,blackgram,10
0.266668826,0.45,0.06,0.69945844,0.593586594,0.657569939,0.164935325,blackgram,10
0.386669798,0.4,0.05,0.611621452,0.58291253,0.606210607,0.145625963,blackgram,10
0.273335547,0.492857143,0.065,0.551033696,0.545510625,0.481218061,0.172458042,blackgram,10
0.386669798,0.528571429,0.06,0.509292456,0.604695989,0.550047089,0.144437882,blackgram,10
0.180001458,0.407142857,0.095,0.547509865,0.612507473,0.59858816,0.144324655,blackgram,10
0.180001458,0.392857143,0.06,0.486346867,0.576069784,0.547722813,0.149767402,blackgram,10
0.346669474,0.428571429,0.075,0.663263167,0.605342411,0.514677223,0.160960513,blackgram,10
0.293335709,0.357142857,0.1,0.575212449,0.602507468,0.609121286,0.166849299,blackgram,10
0.140001134,0.407142857,0.095,0.681888719,0.565411145,0.519821876,0.152381075,blackgram,10
0.40000324,0.385714286,0.085,0.63703884,0.61217192,0.573340009,0.174600434,blackgram,10
0.220001782,0.514285714,0.08,0.594504228,0.599196297,0.545554954,0.168073119,blackgram,10
0.393336519,0.378571429,0.06,0.545192288,0.607177028,0.600834084,0.145746039,blackgram,10
0.193334899,0.414285714,0.06,0.586110292,0.625538118,0.584229123,0.154963958,blackgram,10
0.393336519,0.414285714,0.065,0.63114581,0.535078656,0.469950269,0.155517146,blackgram,10
0.193334899,0.464285714,0.05,0.594644516,0.574905788,0.523742598,0.174460074,blackgram,10
0.386669798,0.485714286,0.055,0.678545592,0.599749903,0.523983287,0.150966923,blackgram,10
0.366669636,0.514285714,0.085,0.625041434,0.568442168,0.661841682,0.150666259,blackgram,10
0.280002268,0.528571429,0.09,0.52226164,0.571918013,0.509629425,0.160265816,blackgram,10
0.293335709,0.514285714,0.08,0.658345916,0.548705266,0.594405441,0.14322251,blackgram,10
0.253335385,0.407142857,0.1,0.66134695,0.624271758,0.614154783,0.147122275,blackgram,10
0.266668826,0.478571429,0.36,0.226677281,0.031849233,0.619134406,0.210907206,chickpea,11
0.153334575,0.478571429,0.395,0.281848214,0.033516938,0.531153859,0.189054874,chickpea,11
0.260002106,0.378571429,0.4,0.250529614,0.013388542,0.387565873,0.160225907,chickpea,11
0.146667854,0.478571429,0.4,0.277630658,0.01633013,0.448875485,0.210803974,chickpea,11
0.240001944,0.442857143,0.36,0.263848327,0.061886202,0.567319886,0.187373924,chickpea,11
0.213335061,0.485714286,0.38,0.321386632,0.013356161,0.386331219,0.221378248,chickpea,11
0.386669798,0.464285714,0.395,0.327013525,0.027412231,0.423974064,0.175717156,chickpea,11
0.393336519,0.464285714,0.395,0.235244289,0.052385447,0.629213533,0.195871788,chickpea,11
0.280002268,0.407142857,0.35,0.258584462,0.054193353,0.545199646,0.193927403,chickpea,11
0.186668178,0.492857143,0.38,0.253984187,0.04725811,0.816293433,0.194271275,chickpea,11
0.386669798,0.435714286,0.37,0.336396966,0.059213917,0.81075679,0.223580303,chickpea,11
0.286668988,0.435714286,0.37,0.294060152,0.011283111,0.695430783,0.175520884,chickpea,11
0.386669798,0.414285714,0.38,0.303766781,0.005127624,0.468209764,0.186617756,chickpea,11
0.153334575,0.407142857,0.4,0.280566406,0.061329963,0.775289651,0.191041122,chickpea,11
0.180001458,0.407142857,0.36,0.259088942,0.005279865,0.477682985,0.164362432,chickpea,11
0.186668178,0.478571429,0.395,0.273803774,0.057432468,0.462966416,0.167905351,chickpea,11
0.333336033,0.364285714,0.355,0.336432517,0.065342461,0.693875255,0.172788634,chickpea,11
0.260002106,0.471428571,0.395,0.316708204,0.024929488,0.720968761,0.195633734,chickpea,11
0.166668016,0.521428571,0.355,0.239268379,0.017471427,0.579162541,0.156223673,chickpea,11
0.20666834,0.464285714,0.36,0.333478973,0.000759303,0.464640201,0.215749476,chickpea,11
0.173334737,0.535714286,0.39,0.228336053,0.022017065,0.625759856,0.167221145,chickpea,11
0.166668016,0.45,0.36,0.311506544,0.009969828,0.6526397,0.203806969,chickpea,11
0.20666834,0.521428571,0.355,0.241803371,0.008645723,0.779931492,0.212831076,chickpea,11
0.40000324,0.45,0.39,0.284613893,0.048717005,0.48460102,0.203250675,chickpea,11
0.393336519,0.407142857,0.39,0.269574714,0.057876977,0.715303526,0.171374923,chickpea,11
0.146667854,0.442857143,0.365,0.230577548,0.00194246,0.41978172,0.169797037,chickpea,11
0.240001944,0.428571429,0.375,0.261572379,0.028240461,0.395988338,0.176252664,chickpea,11
0.393336519,0.392857143,0.395,0.282114728,0.051428839,0.651009286,0.22651224,chickpea,11
0.360002916,0.514285714,0.4,0.229908446,0.032754716,0.672508747,0.198731765,chickpea,11
0.286668988,0.45,0.38,0.239203908,0.042859155,0.506481492,0.186504888,chickpea,11
0.186668178,0.507142857,0.385,0.32457235,0,0.489814501,0.198765477,chickpea,11
0.280002268,0.528571429,0.4,0.232175156,0.018226693,0.408187158,0.180563595,chickpea,11
0.213335061,0.392857143,0.39,0.300393203,0.06046838,0.828031228,0.219039477,chickpea,11
0.146667854,0.521428571,0.355,0.249444563,0.056379873,0.795745159,0.179927346,chickpea,11
0.20666834,0.528571429,0.35,0.276308317,0.021571755,0.730927279,0.213897024,chickpea,11
0.186668178,0.378571429,0.38,0.239118634,0.026653373,0.416101764,0.223067309,chickpea,11
0.380003078,0.378571429,0.36,0.273717044,0.03879455,0.695802328,0.192284953,chickpea,11
0.326669312,0.357142857,0.365,0.271762667,0.022391117,0.677781024,0.193566885,chickpea,11
0.30666915,0.507142857,0.36,0.260147908,0.063304241,0.538554973,0.198738674,chickpea,11
0.360002916,0.4,0.36,0.276080409,0.011175718,0.420169158,0.18301414,chickpea,11
0.253335385,0.392857143,0.355,0.271617252,0.041412646,0.834169025,0.183989775,chickpea,11
0.393336519,0.357142857,0.37,0.319075938,0.030766019,0.818211422,0.194952544,chickpea,11
0.240001944,0.507142857,0.35,0.264171173,0.02776032,0.813578579,0.165220677,chickpea,11
0.380003078,0.45,0.38,0.230689844,0.035534635,0.711679954,0.170961499,chickpea,11
0.233335223,0.435714286,0.38,0.291535294,0.017688852,0.40954169,0.202537902,chickpea,11
0.233335223,0.421428571,0.365,0.25165465,0.000177759,0.620790491,0.202856123,chickpea,11
0.346669474,0.392857143,0.37,0.293812987,0.046385954,0.758192282,0.178171532,chickpea,11
0.180001458,0.507142857,0.39,0.284825155,0.007749231,0.43308167,0.213611675,chickpea,11
